fold,model,training_start,training_end,test_start,test_end,timestamp,actual,forecast,residual,absolute_residual,fold_raw_negative_forecast_count,is_known_closure,modified_z_score,absolute_modified_z_score,is_statistical_anomaly,is_actionable_anomaly,anomaly_type,anomaly_severity
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 03:00:00,244.0,272.95724978243663,-28.957249782436637,28.957249782436637,0,False,-0.04990264847134305,0.04990264847134305,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 04:00:00,165.0,238.8806976886428,-73.88069768864281,73.88069768864281,0,False,-0.19346812985973733,0.19346812985973733,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 05:00:00,185.0,251.5028787221137,-66.50287872211373,66.50287872211373,0,False,-0.1698902394507546,0.1698902394507546,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 06:00:00,458.0,504.848667857976,-46.848667857975954,46.848667857975954,0,False,-0.10707969450081689,0.10707969450081689,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 07:00:00,1191.0,1035.9593244334153,155.0406755665847,155.0406755665847,0,False,0.538114343954315,0.538114343954315,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 08:00:00,2154.0,1794.7558151744165,359.2441848255837,359.2441848255837,0,False,1.1907039485896604,1.1907039485896604,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 09:00:00,1165.0,1090.5937984079433,74.40620159205673,74.40620159205673,0,False,0.28042425977327007,0.28042425977327007,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 10:00:00,864.0,888.5551227082597,-24.55512270825966,24.55512270825966,0,False,-0.03583441635664396,0.03583441635664396,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 11:00:00,917.0,1013.0765368666082,-96.0765368666082,96.0765368666082,0,False,-0.2644011611590504,0.2644011611590504,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 12:00:00,1132.0,1135.76089038552,-3.7608903855200415,3.7608903855200415,0,False,0.03061938700567092,0.03061938700567092,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 13:00:00,1152.0,1129.473069606629,22.526930393371003,22.526930393371003,0,False,0.11462949354631215,0.11462949354631215,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 14:00:00,1122.0,1158.5376880397002,-36.53768803970024,36.53768803970024,0,False,-0.07412806567020198,0.07412806567020198,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 15:00:00,1203.0,1254.074102965362,-51.07410296536205,51.07410296536205,0,False,-0.12058325786340333,0.12058325786340333,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 16:00:00,1473.0,1479.8206254131785,-6.820625413178277,6.820625413178277,0,False,0.02084114529359608,0.02084114529359608,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 17:00:00,1804.0,1854.3383060404065,-50.33830604040622,50.33830604040622,0,False,-0.11823181235646152,0.11823181235646152,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 18:00:00,2499.0,2610.1912563608644,-111.19125636086436,111.19125636086436,0,False,-0.31270448784880017,0.31270448784880017,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 19:00:00,1878.0,2135.5033856639666,-257.5033856639666,257.5033856639666,0,False,-0.7802859459821365,0.7802859459821365,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 20:00:00,1528.0,1964.826847396728,-436.82684739672777,436.82684739672777,0,False,-1.3533643784668463,1.3533643784668463,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 21:00:00,1466.0,1810.6641152165805,-344.6641152165803,344.6641152165803,0,False,-1.0588325108520142,1.0588325108520142,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 22:00:00,1302.0,1536.5143374107854,-234.5143374107854,234.5143374107854,0,False,-0.7068179925423244,0.7068179925423244,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 23:00:00,944.0,1145.058315178538,-201.05831517853807,201.05831517853807,0,False,-0.599899887165781,0.599899887165781,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 00:00:00,783.0,830.5592207740908,-47.55922077409082,47.55922077409082,0,False,-0.10935046569511485,0.10935046569511485,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 01:00:00,653.0,597.4873113998475,55.5126886001525,55.5126886001525,0,False,0.22004473829344426,0.22004473829344426,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 02:00:00,433.0,420.3572328553472,12.64276714465285,12.64276714465285,0,False,0.08304187681024995,0.08304187681024995,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 03:00:00,262.0,264.43694155908605,-2.4369415590860517,2.4369415590860517,0,False,0.034850436924133144,0.034850436924133144,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 04:00:00,184.0,230.3603894652923,-46.360389465292286,46.360389465292286,0,False,-0.10551926390689763,0.10551926390689763,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 05:00:00,162.0,242.9825704987632,-80.98257049876321,80.98257049876321,0,False,-0.21616415690718993,0.21616415690718993,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 06:00:00,491.0,457.00482516151135,33.99517483848865,33.99517483848865,0,False,0.15127948617111328,0.15127948617111328,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 07:00:00,1188.0,914.096758731328,273.903241268672,273.903241268672,0,False,0.9179730204234099,0.9179730204234099,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 08:00:00,2113.0,1691.8362805553163,421.16371944468347,421.16371944468347,0,False,1.3885851934463873,1.3885851934463873,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 09:00:00,1191.0,1095.2916345446256,95.7083654553744,95.7083654553744,0,False,0.34850130087743614,0.34850130087743614,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 10:00:00,850.0,880.034814484909,-30.03481448490902,30.03481448490902,0,False,-0.053346308796805686,0.053346308796805686,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 11:00:00,981.0,945.5052798748274,35.49472012517265,35.49472012517265,0,False,0.15607170384318433,0.15607170384318433,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 12:00:00,1161.0,1067.4948817848897,93.50511821511031,93.50511821511031,0,False,0.34146020618393486,0.34146020618393486,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 13:00:00,1190.0,1073.427047359552,116.57295264044797,116.57295264044797,0,False,0.41517994294091376,0.41517994294091376,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 14:00:00,1221.0,1070.9641586991434,150.03584130085665,150.03584130085665,0,False,0.5221199919150737,0.5221199919150737,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 15:00:00,1390.0,1144.094388809768,245.90561119023187,245.90561119023187,0,False,0.82849873856647,0.82849873856647,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 16:00:00,1527.0,1456.2839265951543,70.71607340484547,70.71607340484547,0,False,0.2686314198584006,0.2686314198584006,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 17:00:00,1939.0,1865.7126598317843,73.28734016821568,73.28734016821568,0,False,0.2768486241885746,0.2768486241885746,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 18:00:00,2631.0,2686.188646937432,-55.18864693743171,55.18864693743171,0,False,-0.13373243749176153,0.13373243749176153,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 19:00:00,1769.0,2155.8833429983965,-386.8833429983965,386.8833429983965,0,False,-1.1937558981440513,1.1937558981440513,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 20:00:00,1512.0,1954.3288614406936,-442.3288614406936,442.3288614406936,0,False,-1.3709476079748943,1.3709476079748943,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 21:00:00,1457.0,1745.3719888164967,-288.3719888164967,288.3719888164967,0,False,-0.8789352277699678,0.8789352277699678,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 22:00:00,1331.0,1494.1733066600134,-163.1733066600134,163.1733066600134,0,False,-0.4788277135267221,0.4788277135267221,False,False,normal,normal
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-19 23:00:00,1018.0,1132.1907340998966,-114.19073409989664,114.19073409989664,0,False,-0.32229016048944475,0.32229016048944475,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 00:00:00,891.0,812.1465070363033,78.85349296369668,78.85349296369668,0,False,0.2946368270716883,0.2946368270716883,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 01:00:00,774.0,593.2531023312619,180.74689766873811,180.74689766873811,0,False,0.6202657887516497,0.6202657887516497,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 02:00:00,522.0,432.612241491356,89.38775850864397,89.38775850864397,0,False,0.32830202808633707,0.32830202808633707,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 03:00:00,386.0,252.7588247972369,133.24117520276306,133.24117520276306,0,False,0.46844792453137113,0.46844792453137113,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 04:00:00,246.0,185.83450569539647,60.16549430460353,60.16549430460353,0,False,0.2349140843009197,0.2349140843009197,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 05:00:00,154.0,156.23545127185264,-2.23545127185264,2.23545127185264,0,False,0.0354943556665713,0.0354943556665713,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 06:00:00,219.0,306.57732277328813,-87.57732277328813,87.57732277328813,0,False,-0.23723953800674663,0.23723953800674663,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 07:00:00,427.0,575.3634818199631,-148.3634818199631,148.3634818199631,0,False,-0.43149876324492753,0.43149876324492753,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 08:00:00,784.0,845.227722130264,-61.227722130264056,61.227722130264056,0,False,-0.15303199657747252,0.15303199657747252,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 09:00:00,921.0,935.263753840277,-14.26375384027699,14.26375384027699,0,False,-0.0029454598196869738,0.0029454598196869738,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 10:00:00,997.0,911.6376278084816,85.36237219151826,85.36237219151826,0,False,0.3154377767581889,0.3154377767581889,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 11:00:00,1175.0,1046.3210426676471,128.6789573323529,128.6789573323529,0,False,0.45386807736265716,0.45386807736265716,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 12:00:00,1407.0,1205.9317218146327,201.0682781853673,201.0682781853673,0,False,0.6852084615054824,0.6852084615054824,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 13:00:00,1585.0,1326.6485243759455,258.3514756240543,258.3514756240543,0,False,0.8682729901436639,0.8682729901436639,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 14:00:00,1649.0,1485.8661258781224,163.13387412187762,163.13387412187762,0,False,0.563978430544204,0.563978430544204,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 15:00:00,1760.0,1728.2120290603507,31.787970939649316,31.787970939649316,0,False,0.14422574686506517,0.14422574686506517,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 16:00:00,1813.0,1875.664515675444,-62.66451567544391,62.66451567544391,0,False,-0.15762367345410394,0.15762367345410394,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 17:00:00,1949.0,2013.6564032689769,-64.65640326897665,64.65640326897665,0,False,-0.1639893090979698,0.1639893090979698,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 18:00:00,1707.0,2126.301891562445,-419.3018915624448,419.3018915624448,0,False,-1.2973584653429875,1.2973584653429875,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 19:00:00,1407.0,1841.6435533352155,-434.64355333521553,434.64355333521553,0,False,-1.346387049754058,1.346387049754058,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 20:00:00,1270.0,1597.4580413305846,-327.4580413305846,327.4580413305846,0,False,-1.003845674458586,1.003845674458586,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 21:00:00,1249.0,1480.1179159688843,-231.1179159688845,231.1179159688845,0,False,-0.6959637749336843,0.6959637749336843,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 22:00:00,1141.0,1305.2658530854349,-164.26585308543486,164.26585308543486,0,False,-0.48231925215110116,0.48231925215110116,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-20 23:00:00,922.0,997.1029745208368,-75.10297452083671,75.10297452083671,0,False,-0.19737425839577868,0.19737425839577868,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 00:00:00,848.0,784.0679966853932,63.932003314606845,63.932003314606845,0,False,0.24695102056422347,0.24695102056422347,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 01:00:00,622.0,554.1922553852496,67.80774461475039,67.80774461475039,0,False,0.2593370392565937,0.2593370392565937,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 02:00:00,428.0,346.3890371054588,81.61096289454122,81.61096289454122,0,False,0.30344909586419627,0.30344909586419627,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 03:00:00,342.0,215.45040354732487,126.54959645267512,126.54959645267512,0,False,0.4470631072637721,0.4470631072637721,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 04:00:00,206.0,166.73118392773915,39.26881607226085,39.26881607226085,0,False,0.1681328862925139,0.1681328862925139,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 05:00:00,146.0,158.85231050010765,-12.852310500107649,12.852310500107649,0,False,0.0015652033646466744,0.0015652033646466744,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 06:00:00,172.0,305.33486679685035,-133.33486679685035,133.33486679685035,0,False,-0.3834706075499599,0.3834706075499599,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 07:00:00,315.0,507.045073251813,-192.045073251813,192.045073251813,0,False,-0.5710955438575377,0.5710955438575377,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 08:00:00,534.0,758.3984230775086,-224.3984230775086,224.3984230775086,0,False,-0.6744897501960816,0.6744897501960816,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 09:00:00,679.0,763.507173318169,-84.50717331816895,84.50717331816895,0,False,-0.22742801406987606,0.22742801406987606,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 10:00:00,936.0,794.5163665854523,141.48363341454774,141.48363341454774,0,False,0.49478901222947536,0.49478901222947536,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 11:00:00,1055.0,927.2176789929348,127.7823210070651,127.7823210070651,0,False,0.4510026244272764,0.4510026244272764,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 12:00:00,1417.0,1112.2740322829077,304.72596771709254,304.72596771709254,0,False,1.0164756903322119,1.0164756903322119,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 13:00:00,1519.0,1265.7660111246107,253.2339888753893,253.2339888753893,0,False,0.8519186254897141,0.8519186254897141,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 14:00:00,1642.0,1447.365132262776,194.63486773722389,194.63486773722389,0,False,0.6646486934777653,0.6646486934777653,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 15:00:00,1891.0,1733.0217433452958,157.97825665470418,157.97825665470418,0,False,0.5475022084814065,0.5475022084814065,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 16:00:00,1976.0,2002.893698299053,-26.893698299053085,26.893698299053085,0,False,-0.0433079907616269,0.0433079907616269,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 17:00:00,1883.0,2096.4271524650494,-213.4271524650494,213.4271524650494,0,False,-0.639427976883209,0.639427976883209,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 18:00:00,1618.0,2163.802553179875,-545.8025531798748,545.8025531798748,0,False,-1.7016268202336136,1.7016268202336136,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 19:00:00,1464.0,1921.7592296100536,-457.7592296100538,457.7592296100538,0,False,-1.4202596785634993,1.4202596785634993,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 20:00:00,1306.0,1591.9278849138225,-285.92788491382225,285.92788491382225,0,False,-0.871124408037624,0.871124408037624,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 21:00:00,1158.0,1459.8205978210997,-301.82059782109945,301.82059782109945,0,False,-0.9219140309504635,0.9219140309504635,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 22:00:00,1025.0,1299.7356966686723,-274.7356966686725,274.7356966686725,0,False,-0.8353566304494201,0.8353566304494201,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-21 23:00:00,724.0,969.0244641699264,-245.02446416992652,245.02446416992652,0,False,-0.7404060512946153,0.7404060512946153,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-22 00:00:00,623.0,727.084552593195,-104.084552593195,104.084552593195,0,False,-0.28999302212113914,0.28999302212113914,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-22 01:00:00,372.0,512.853785276972,-140.85378527697196,140.85378527697196,0,False,-0.4074994210411351,0.4074994210411351,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-22 02:00:00,253.0,329.99342645855705,-76.99342645855705,76.99342645855705,0,False,-0.20341572794297585,0.20341572794297585,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-22 03:00:00,175.0,223.20870124336065,-48.20870124336062,48.20870124336062,0,False,-0.11142606275119474,0.11142606275119474,False,False,normal,normal
7,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-26 23:00:00,2018-10-22 04:00:00,110.0,202.6595313772575,-92.65953137725752,92.65953137725752,0,False,-0.2534811614517785,0.2534811614517785,False,False,normal,normal
