fold,model,training_start,training_end,test_start,test_end,timestamp,actual,forecast,residual,absolute_residual,fold_raw_negative_forecast_count,is_known_closure
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-13 20:00:00,1261.0,1788.1933261892532,-527.1933261892532,527.1933261892532,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-13 21:00:00,1312.0,1737.6440655450776,-425.64406554507764,425.64406554507764,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-13 22:00:00,1147.0,1483.1185451983354,-336.11854519833537,336.11854519833537,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-13 23:00:00,971.0,1190.3073763565435,-219.3073763565435,219.3073763565435,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 00:00:00,811.0,831.8079148414777,-20.80791484147767,20.80791484147767,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 01:00:00,584.0,620.4400498386141,-36.44004983861407,36.44004983861407,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 02:00:00,429.0,430.06570185284244,-1.0657018528424373,1.0657018528424373,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 03:00:00,308.0,260.0404668852698,47.95953311473022,47.95953311473022,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 04:00:00,185.0,209.80625516345776,-24.806255163457763,24.806255163457763,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 05:00:00,110.0,196.40444719365945,-86.40444719365945,86.40444719365945,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 06:00:00,150.0,333.9409790117765,-183.9409790117765,183.9409790117765,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 07:00:00,304.0,510.9266739994447,-206.9266739994447,206.9266739994447,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 08:00:00,556.0,761.9579114275163,-205.95791142751625,205.95791142751625,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 09:00:00,775.0,747.6359683111871,27.36403168881293,27.36403168881293,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 10:00:00,847.0,775.0118771525691,71.98812284743087,71.98812284743087,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 11:00:00,1056.0,897.1777868825559,158.8222131174441,158.8222131174441,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 12:00:00,1394.0,1121.2895084412842,272.71049155871583,272.71049155871583,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 13:00:00,1593.0,1305.1875050825727,287.81249491742733,287.81249491742733,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 14:00:00,1767.0,1501.9613008250597,265.03869917494035,265.03869917494035,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 15:00:00,1948.0,1797.125894457068,150.87410554293206,150.87410554293206,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 16:00:00,2097.0,2051.363362215977,45.63663778402315,45.63663778402315,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 17:00:00,1990.0,2264.901383200082,-274.9013832000819,274.9013832000819,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 18:00:00,1662.0,2319.2388486913774,-657.2388486913774,657.2388486913774,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 19:00:00,1377.0,1969.9596691869997,-592.9596691869997,592.9596691869997,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 20:00:00,1306.0,1780.8864387871633,-474.88643878716334,474.88643878716334,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 21:00:00,1261.0,1715.9219584106731,-454.92195841067314,454.92195841067314,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 22:00:00,1029.0,1467.6233111476195,-438.62331114761946,438.62331114761946,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-14 23:00:00,810.0,1151.9152430031493,-341.91524300314927,341.91524300314927,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 00:00:00,638.0,839.9578235319075,-201.95782353190748,201.95782353190748,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 01:00:00,393.0,606.8859141576642,-213.88591415766416,213.88591415766416,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 02:00:00,272.0,419.7741645285538,-147.7741645285538,147.7741645285538,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 03:00:00,171.0,272.9026089727207,-101.90260897272071,101.90260897272071,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 04:00:00,152.0,238.8806976886428,-86.88069768864281,86.88069768864281,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 05:00:00,209.0,251.50287872211373,-42.502878722113735,42.502878722113735,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 06:00:00,504.0,494.4629901526062,9.53700984739379,9.53700984739379,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 07:00:00,1271.0,973.0468572936699,297.95314270633014,297.95314270633014,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 08:00:00,2070.0,1681.734019715037,388.265980284963,388.265980284963,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 09:00:00,1119.0,1138.0749496282663,-19.074949628266268,19.074949628266268,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 10:00:00,837.0,920.5399126630683,-83.53991266306832,83.53991266306832,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 11:00:00,910.0,1021.8104893863557,-111.8104893863557,111.8104893863557,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 12:00:00,1052.0,1161.2977696892806,-109.29776968928059,109.29776968928059,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 13:00:00,1058.0,1183.2003413420082,-125.20034134200819,125.20034134200819,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 14:00:00,1121.0,1258.276415144103,-137.2764151441031,137.2764151441031,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 15:00:00,1183.0,1509.3815088181232,-326.38150881812317,326.38150881812317,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 16:00:00,1413.0,1863.625477367571,-450.62547736757097,450.62547736757097,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 17:00:00,1773.0,2231.8265530854424,-458.82655308544236,458.82655308544236,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 18:00:00,2635.0,2981.186635036338,-346.186635036338,346.186635036338,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 19:00:00,1911.0,2305.244643121374,-394.2446431213739,394.2446431213739,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 20:00:00,1659.0,1984.7934639915798,-325.79346399157976,325.79346399157976,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 21:00:00,1556.0,1817.6098983923741,-261.60989839237413,261.60989839237413,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 22:00:00,1377.0,1625.1026558146111,-248.10265581461113,248.10265581461113,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-15 23:00:00,914.0,1168.844887096888,-254.844887096888,254.844887096888,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 00:00:00,726.0,834.9786881083012,-108.97868810830118,108.97868810830118,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 01:00:00,568.0,605.932623470265,-37.93262347026496,37.93262347026496,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 02:00:00,427.0,424.386432928489,2.6135670715109995,2.6135670715109995,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 03:00:00,253.0,271.54222472934055,-18.542224729340546,18.542224729340546,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 04:00:00,145.0,237.98204781095953,-92.98204781095953,92.98204781095953,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 05:00:00,202.0,251.50287872211373,-49.502878722113735,49.502878722113735,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 06:00:00,491.0,454.2362175750811,36.76378242491887,36.76378242491887,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 07:00:00,1216.0,836.9179460538661,379.0820539461339,379.0820539461339,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 08:00:00,2134.0,1524.243883010494,609.7561169895059,609.7561169895059,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 09:00:00,1177.0,1206.3500081103891,-29.350008110389126,29.350008110389126,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 10:00:00,854.0,942.5309108295384,-88.53091082953836,88.53091082953836,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 11:00:00,914.0,1010.1123845597627,-96.11238455976275,96.11238455976275,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 12:00:00,1063.0,1153.9053970535804,-90.90539705358037,90.90539705358037,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 13:00:00,1108.0,1151.9812076285493,-43.98120762854933,43.98120762854933,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 14:00:00,1113.0,1209.0882497447972,-96.08824974479717,96.08824974479717,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 15:00:00,1203.0,1322.0765565008555,-119.07655650085553,119.07655650085553,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 16:00:00,1407.0,1619.3789941928708,-212.37899419287078,212.37899419287078,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 17:00:00,1811.0,1967.4181040901171,-156.41810409011714,156.41810409011714,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 18:00:00,2716.0,2590.475793049578,125.52420695042201,125.52420695042201,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 19:00:00,1867.0,2173.4790935992373,-306.47909359923733,306.47909359923733,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 20:00:00,1568.0,2047.077218819032,-479.07721881903194,479.07721881903194,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 21:00:00,1618.0,1925.3126599461973,-307.3126599461973,307.3126599461973,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 22:00:00,1425.0,1544.3274277576409,-119.32742775764086,119.32742775764086,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-16 23:00:00,950.0,1144.1050244911394,-194.10502449113937,194.10502449113937,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 00:00:00,739.0,839.9578235319075,-100.95782353190748,100.95782353190748,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 01:00:00,600.0,606.8312733479482,-6.83127334794824,6.83127334794824,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 02:00:00,381.0,424.386432928489,-43.386432928489,43.386432928489,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 03:00:00,239.0,271.54222472934055,-32.542224729340546,32.542224729340546,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 04:00:00,157.0,237.98204781095953,-80.98204781095953,80.98204781095953,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 05:00:00,210.0,251.50287872211373,-41.502878722113735,41.502878722113735,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 06:00:00,503.0,504.84866785797595,-1.8486678579759541,1.8486678579759541,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 07:00:00,1213.0,1016.6560674575035,196.34393254249653,196.34393254249653,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 08:00:00,2202.0,1791.0198472912132,410.9801527087868,410.9801527087868,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 09:00:00,1200.0,1108.6758942556694,91.32410574433061,91.32410574433061,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 10:00:00,842.0,888.5551227082597,-46.55512270825966,46.55512270825966,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 11:00:00,961.0,1013.0765368666082,-52.076536866608194,52.076536866608194,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 12:00:00,1088.0,1135.76089038552,-47.76089038552004,47.76089038552004,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 13:00:00,1115.0,1129.473069606629,-14.473069606628997,14.473069606628997,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 14:00:00,1083.0,1176.6197838874266,-93.61978388742659,93.61978388742659,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 15:00:00,1175.0,1254.074102965362,-79.07410296536204,79.07410296536204,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 16:00:00,1409.0,1479.868307951206,-70.8683079512059,70.8683079512059,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 17:00:00,1896.0,1854.3383060404062,41.66169395959378,41.66169395959378,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 18:00:00,2445.0,2686.1886469374317,-241.1886469374317,241.1886469374317,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 19:00:00,1819.0,2155.8833429983965,-336.88334299839653,336.88334299839653,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 20:00:00,1558.0,1986.6615466378676,-428.66154663786756,428.66154663786756,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 21:00:00,1493.0,1844.0593544328067,-351.0593544328067,351.0593544328067,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 22:00:00,1278.0,1528.166696950288,-250.16669695028804,250.16669695028804,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-17 23:00:00,896.0,1146.817527845311,-250.8175278453109,250.8175278453109,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 00:00:00,694.0,839.9578235319075,-145.95782353190748,145.95782353190748,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 01:00:00,579.0,606.8859141576642,-27.88591415766416,27.88591415766416,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 02:00:00,385.0,419.7741645285538,-34.7741645285538,34.7741645285538,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 03:00:00,244.0,272.95724978243663,-28.957249782436634,28.957249782436634,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 04:00:00,165.0,238.8806976886428,-73.88069768864281,73.88069768864281,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 05:00:00,185.0,251.50287872211373,-66.50287872211373,66.50287872211373,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 06:00:00,458.0,504.84866785797595,-46.848667857975954,46.848667857975954,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 07:00:00,1191.0,1035.9593244334153,155.0406755665847,155.0406755665847,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 08:00:00,2154.0,1794.7558151744163,359.2441848255837,359.2441848255837,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 09:00:00,1165.0,1090.5937984079433,74.40620159205673,74.40620159205673,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 10:00:00,864.0,888.5551227082597,-24.55512270825966,24.55512270825966,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 11:00:00,917.0,1013.0765368666082,-96.0765368666082,96.0765368666082,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 12:00:00,1132.0,1135.76089038552,-3.7608903855200424,3.7608903855200424,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 13:00:00,1152.0,1129.473069606629,22.526930393371003,22.526930393371003,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 14:00:00,1122.0,1158.5376880397002,-36.53768803970024,36.53768803970024,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 15:00:00,1203.0,1254.074102965362,-51.074102965362044,51.074102965362044,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 16:00:00,1473.0,1479.8206254131783,-6.820625413178277,6.820625413178277,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 17:00:00,1804.0,1854.3383060404062,-50.33830604040622,50.33830604040622,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 18:00:00,2499.0,2610.1912563608644,-111.19125636086437,111.19125636086437,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 19:00:00,1878.0,2135.5033856639666,-257.5033856639666,257.5033856639666,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 20:00:00,1528.0,1964.8268473967278,-436.82684739672777,436.82684739672777,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 21:00:00,1466.0,1810.6641152165803,-344.6641152165803,344.6641152165803,0,False
6,gradient_boosting_recursive,2017-12-01 00:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-19 23:00:00,2018-10-18 22:00:00,1302.0,1536.5143374107854,-234.5143374107854,234.5143374107854,0,False
